feelings_life,aboriginal,vis_minority,marital_status,education,self_rated_health,self_rated_mental_health,income_family,income_respondent,number_total_children_intention,is_male,age
10,No,Not a visible minority,"Single, never married",2,3,4,6,1,2,1,19.5
7,No,Not a visible minority,"Single, never married",2,3,3,2,2,0,0,49.5
8,No,Not a visible minority,Married,7,1,3,3,2,0,1,51.7
6,No,Not a visible minority,"Single, never married",3,4,4,5,1,4,1,20.1
10,No,Not a visible minority,Living common-law,6,4,4,5,3,2,1,32.5
7,No,Not a visible minority,"Single, never married",1,4,3,6,1,0,1,17.2
7,No,Not a visible minority,"Single, never married",2,5,5,6,2,2,1,21
8,No,Not a visible minority,Living common-law,3,3,3,4,2,0,0,40.3
10,No,Not a visible minority,Married,4,4,3,6,3,0,1,43.1
8,No,Not a visible minority,Married,2,5,5,6,5,0,1,40.8
9,No,Not a visible minority,"Single, never married",2,5,5,2,2,0,0,40.3
7,No,Not a visible minority,Married,3,5,4,4,1,0,0,40.8
9,No,Not a visible minority,Married,6,5,5,6,4,0,0,28
7,No,Not a visible minority,Living common-law,6,3,2,3,3,0,1,29.3
8,No,Not a visible minority,Married,5,4,4,5,2,0,0,42.2
8,No,Not a visible minority,Married,7,5,4,6,4,0,0,39.6
9,No,Not a visible minority,Married,3,3,3,5,1,0,0,40
8,No,Not a visible minority,Married,2,3,3,5,4,0,1,58.5
9,No,Not a visible minority,Married,3,5,5,3,1,0,0,39.3
9,Yes,Not a visible minority,Living common-law,3,4,5,4,3,2,0,27.2
6,No,Not a visible minority,Living common-law,2,4,5,2,2,2,1,26.3
9,No,Not a visible minority,Married,3,5,4,4,4,0,0,45.2
8,Yes,Not a visible minority,Married,1,4,3,5,2,0,1,52.3
8,No,Not a visible minority,Married,6,4,4,3,3,1,1,29
9,No,Not a visible minority,Living common-law,6,5,5,6,3,0,0,31.5
9,No,Not a visible minority,Married,2,5,5,5,3,0,0,45.4
7,No,Not a visible minority,Living common-law,4,1,1,3,1,0,1,39.1
9,No,Not a visible minority,Divorced,3,4,5,1,1,0,1,40.9
9,No,Not a visible minority,Married,6,5,4,6,6,0,1,50.8
9,No,Not a visible minority,Living common-law,2,3,4,1,1,0,1,52.1
10,No,Not a visible minority,Living common-law,2,5,3,4,3,0,1,34.8
10,No,Not a visible minority,Married,6,5,5,5,4,2,0,31.3
8,No,Not a visible minority,"Single, never married",2,4,4,1,1,3,0,20.6
10,No,Not a visible minority,Married,3,3,1,6,2,0,0,44.1
6,No,Not a visible minority,Married,7,5,3,6,4,0,0,47.3
9,No,Not a visible minority,Married,6,4,4,6,2,0,0,49.4
10,No,Not a visible minority,Married,6,5,5,4,2,3,0,30.7
7,No,Not a visible minority,Married,3,4,4,5,2,0,1,41.9
7,No,Not a visible minority,Married,3,5,3,4,1,0,0,31.6
6,No,Not a visible minority,"Single, never married",3,3,5,6,6,0,1,44.8
9,No,Not a visible minority,"Single, never married",1,4,3,1,1,2,0,17.1
10,No,Not a visible minority,Separated,3,3,4,1,1,0,0,38.3
7,No,Not a visible minority,"Single, never married",4,5,3,6,5,1,1,36.1
10,No,Not a visible minority,Married,7,5,5,6,4,0,0,42.3
8,No,Not a visible minority,Married,4,4,5,4,2,0,1,44.3
5,No,Not a visible minority,Separated,3,3,3,1,1,0,0,39.8
7,No,Not a visible minority,Married,6,4,4,4,2,0,1,27.7
10,No,Not a visible minority,"Single, never married",1,5,5,5,1,2,0,16.8
9,No,Not a visible minority,Living common-law,6,4,4,4,2,0,1,53.3
7,No,Not a visible minority,Married,1,4,4,6,3,0,1,41.2
10,No,Not a visible minority,Living common-law,2,5,5,3,2,2,1,26.7
7,No,Not a visible minority,Married,3,4,4,6,3,0,0,46.7
8,No,Not a visible minority,Married,6,4,4,6,6,0,1,36.9
8,No,Not a visible minority,Married,6,4,3,6,6,0,0,42.7
6,No,Not a visible minority,Living common-law,3,1,1,6,2,0,0,34.1
6,No,Not a visible minority,Married,4,4,3,3,2,0,0,36.4
7,No,Not a visible minority,Married,6,4,4,6,2,0,0,38.8
10,No,Not a visible minority,Married,6,5,4,6,4,0,0,46.1
3,No,Not a visible minority,"Single, never married",2,1,2,2,2,0,0,31.8
7,No,Not a visible minority,"Single, never married",2,4,3,3,3,0,1,44
10,No,Not a visible minority,Divorced,6,5,5,5,5,0,1,43.2
9,No,Not a visible minority,Married,4,4,5,5,3,0,1,47.7
8,No,Not a visible minority,"Single, never married",1,5,5,2,1,0,1,15.8
7,No,Don't know,"Single, never married",6,4,4,6,6,0,1,36
8,No,Not a visible minority,Married,6,4,4,4,3,0,1,48.2
9,No,Not a visible minority,"Single, never married",6,5,4,6,1,0,0,45.7
8,No,Not a visible minority,"Single, never married",2,4,4,1,1,2,0,19.1
8,No,Not a visible minority,Married,3,4,4,5,2,0,0,45.9
8,No,Not a visible minority,"Single, never married",6,4,4,5,5,2,1,26.4
9,No,Not a visible minority,"Single, never married",2,2,2,6,1,0,1,30.7
8,No,Not a visible minority,"Single, never married",2,5,5,1,1,3,0,18.4
10,No,Not a visible minority,Married,2,5,5,5,4,0,1,47.4
8,No,Not a visible minority,Married,4,3,3,4,2,0,1,40
8,No,Visible minority,Married,2,4,4,4,2,0,1,40.7
9,No,Not a visible minority,Married,6,3,3,5,3,0,1,47
8,No,Not a visible minority,Married,3,4,3,5,2,2,1,30.6
9,No,Not a visible minority,Married,7,0,5,6,4,0,0,48.7
5,No,Not a visible minority,Married,3,3,1,4,3,0,1,29.2
7,No,Not a visible minority,"Single, never married",3,4,3,2,2,0,1,49.8
7,No,Not a visible minority,"Single, never married",2,3,3,5,5,0,1,45.3
8,No,Not a visible minority,Married,6,4,3,6,4,0,0,44.8
8,Yes,Not a visible minority,Married,5,4,4,3,2,0,1,40.6
10,No,Not a visible minority,Married,3,5,5,3,2,0,1,50.9
9,No,Not a visible minority,"Single, never married",3,5,5,6,1,4,0,20.8
7,No,Not a visible minority,Married,7,4,3,6,3,0,0,32.2
7,No,Not a visible minority,Married,6,1,1,6,1,0,0,39.1
7,No,Not a visible minority,Married,3,3,3,6,3,0,0,46.9
8,No,Not a visible minority,Married,6,4,4,5,1,0,0,37.2
10,No,Not a visible minority,Married,6,3,5,3,1,0,0,38.3
8,No,Not a visible minority,"Single, never married",3,3,5,3,3,2,1,24.1
10,No,Visible minority,Living common-law,6,5,5,6,5,2,1,34
8,No,Not a visible minority,Living common-law,3,3,3,6,2,0,0,33.3
10,Don't know,Not a visible minority,Married,1,1,4,2,2,0,1,53.3
6,No,Not a visible minority,"Single, never married",6,3,2,6,1,0,1,27.4
10,No,Not a visible minority,Married,6,3,5,4,2,2,1,43.9
8,No,Not a visible minority,Married,7,4,3,6,3,0,0,35.7
8,No,Not a visible minority,Married,6,5,4,5,4,0,0,39.7
7,No,Not a visible minority,"Single, never married",7,4,3,4,4,2,1,43.2
8,No,Not a visible minority,"Single, never married",6,4,4,1,1,2,1,24.4
9,No,Not a visible minority,Married,6,4,4,6,4,0,1,35.7
10,No,Not a visible minority,Married,3,5,4,6,4,2,1,38.5
7,No,Not a visible minority,"Single, never married",2,4,1,6,2,3,0,21.8
4,No,Don't know,Married,6,1,3,5,5,0,1,43
10,No,Not a visible minority,Married,2,4,5,5,1,0,0,34.7
10,No,Not a visible minority,Living common-law,4,5,5,5,3,0,0,32.1
9,No,Not a visible minority,Married,3,5,5,6,4,0,1,49.1
8,No,Not a visible minority,"Single, never married",6,4,3,5,1,2,1,26.8
8,No,Not a visible minority,"Single, never married",2,4,5,6,1,2,1,19.3
8,No,Not a visible minority,Living common-law,6,4,3,4,3,3,1,28.2
8,No,Not a visible minority,"Single, never married",3,3,3,2,2,0,0,38.2
2,No,Not a visible minority,"Single, never married",2,4,3,1,1,0,1,41.8
8,No,Not a visible minority,"Single, never married",2,4,3,2,2,0,1,33
7,No,Not a visible minority,Living common-law,5,3,3,6,4,0,0,45.1
10,Don't know,Not a visible minority,"Single, never married",2,1,3,1,1,2,0,21.3
5,No,Not a visible minority,Separated,2,4,3,3,3,0,1,47.8
10,No,Visible minority,"Single, never married",5,4,5,2,2,2,0,22.1
9,No,Visible minority,Married,3,5,3,3,2,2,1,33.4
9,No,Not a visible minority,Living common-law,6,4,4,5,3,0,0,46.1
9,No,Visible minority,Married,2,3,5,6,5,0,1,38.5
9,No,Not a visible minority,Married,6,5,5,6,6,0,1,43
10,No,Not a visible minority,Living common-law,7,5,5,6,4,0,0,37
8,No,Not a visible minority,Married,3,3,4,3,1,0,0,44.8
9,Yes,Not a visible minority,Divorced,3,5,3,4,4,0,0,42.2
8,No,Not a visible minority,Married,2,1,3,5,3,0,0,36.7
8,No,Not a visible minority,Married,2,3,3,4,2,0,1,48.8
8,No,Not a visible minority,Married,3,4,4,5,3,0,0,49.9
8,Yes,Not a visible minority,Widowed,3,3,3,4,4,0,0,31.2
8,No,Not a visible minority,Married,2,4,4,3,3,2,0,24.8
8,No,Not a visible minority,Separated,3,5,5,3,3,0,0,40.3
9,No,Not a visible minority,Married,2,4,5,6,6,0,1,49.9
9,Yes,Not a visible minority,Married,2,3,5,6,3,0,0,38.8
9,No,Not a visible minority,"Single, never married",7,5,4,4,4,0,0,48.3
9,No,Not a visible minority,Married,3,3,4,4,2,0,0,37.9
8,No,Not a visible minority,"Single, never married",2,1,4,6,1,2,1,18.3
9,No,Not a visible minority,Living common-law,6,4,4,5,3,1,0,35
1,Yes,Not a visible minority,"Single, never married",1,1,2,1,1,0,0,18
9,No,Not a visible minority,Married,4,4,4,6,3,0,1,44.3
9,No,Visible minority,Married,3,5,5,5,2,0,0,42
8,No,Not a visible minority,Married,3,4,4,4,3,0,1,44.6
8,No,Not a visible minority,Married,3,5,4,6,3,0,0,49.2
9,No,Visible minority,"Single, never married",1,4,5,6,1,3,1,17.3
8,No,Not a visible minority,Married,2,4,5,4,4,0,1,42.2
8,No,Not a visible minority,Living common-law,6,4,4,6,5,0,0,48.7
9,No,Not a visible minority,"Single, never married",6,5,5,2,2,0,1,52.3
8,Yes,Not a visible minority,Living common-law,3,3,4,5,3,0,0,46.7
10,No,Not a visible minority,Married,3,4,4,5,3,0,0,47.8
9,No,Not a visible minority,Living common-law,3,5,5,6,6,2,0,37.8
8,No,Not a visible minority,Married,4,4,4,6,3,2,0,32
5,No,Not a visible minority,"Single, never married",3,4,4,2,2,0,1,41.3
9,Yes,Not a visible minority,Married,7,3,3,6,4,0,0,33.3
9,No,Not a visible minority,"Single, never married",3,5,5,4,4,0,1,49.8
5,No,Not a visible minority,"Single, never married",3,4,3,2,2,2,0,28.8
10,Yes,Not a visible minority,"Single, never married",2,1,3,2,2,0,1,43.7
7,No,Not a visible minority,"Single, never married",2,3,3,6,2,2,1,22.1
7,No,Visible minority,"Single, never married",3,3,5,1,1,1,1,37.2
10,No,Not a visible minority,Married,3,4,5,4,3,3,1,24.2
7,No,Not a visible minority,Living common-law,6,4,3,4,4,2,1,29.1
8,No,Not a visible minority,Separated,6,5,5,4,4,0,0,42.6
9,No,Not a visible minority,Married,6,5,5,6,6,0,1,40.1
10,No,Not a visible minority,Married,3,4,4,6,3,0,0,42.2
5,No,Not a visible minority,"Single, never married",6,3,3,6,1,2,0,26.9
8,No,Visible minority,"Single, never married",7,5,1,3,3,2,0,35.1
8,No,Not a visible minority,Married,3,3,5,6,2,0,0,42.9
10,No,Not a visible minority,"Single, never married",3,4,3,6,2,2,1,31.9
8,No,Not a visible minority,Married,6,5,4,6,5,0,0,42.3
6,No,Not a visible minority,Living common-law,1,1,3,1,1,0,0,45.3
8,No,Not a visible minority,Separated,6,4,4,6,6,0,1,38.7
9,No,Visible minority,Married,7,4,3,4,2,2,0,41.5
10,No,Not a visible minority,"Single, never married",3,4,4,5,3,1,0,27.4
10,No,Not a visible minority,Divorced,2,4,3,4,2,0,0,38.4
10,No,Not a visible minority,"Single, never married",3,5,5,1,1,0,1,45.3
7,No,Not a visible minority,"Single, never married",4,3,3,1,1,0,0,37.3
8,No,Not a visible minority,Separated,3,1,1,1,1,0,0,29.3
8,No,Not a visible minority,"Single, never married",2,4,3,1,1,0,0,20.8
8,No,Not a visible minority,Married,3,4,4,5,3,2,1,37
6,Yes,Not a visible minority,Married,3,3,1,6,6,0,1,43.7
8,No,Not a visible minority,Living common-law,2,3,4,6,5,0,1,46.7
8,Yes,Not a visible minority,"Single, never married",1,1,3,2,1,0,0,20.6
10,No,Not a visible minority,Married,6,5,5,6,3,0,0,46.3
6,No,Visible minority,"Single, never married",2,2,4,1,1,0,0,43.6
8,No,Not a visible minority,Separated,6,5,5,2,2,0,1,55
7,No,Visible minority,"Single, never married",3,4,3,3,2,0,0,44.2
8,No,Not a visible minority,"Single, never married",2,3,4,4,4,0,1,40.9
8,No,Not a visible minority,Living common-law,7,4,4,2,1,2,0,29.1
10,Yes,Not a visible minority,Living common-law,1,4,5,2,1,0,0,37.1
8,No,Not a visible minority,"Single, never married",7,3,4,3,3,2,0,31.7
7,No,Not a visible minority,Living common-law,2,4,4,2,2,0,0,48.3
8,No,Not a visible minority,Separated,3,3,3,2,2,0,0,41.2
8,No,Not a visible minority,Married,2,4,4,6,4,0,1,46.4
9,No,Not a visible minority,Married,3,5,3,3,3,4,1,26.5
6,No,Not a visible minority,Living common-law,4,4,4,5,3,1,1,38.7
5,No,Not a visible minority,Living common-law,4,5,3,1,1,0,1,52
9,No,Not a visible minority,Living common-law,6,5,5,6,4,2,1,30.2
7,No,Visible minority,"Single, never married",7,4,4,5,5,0,0,38.4
8,No,Not a visible minority,Living common-law,7,4,4,3,3,0,0,35.1
10,No,Not a visible minority,Living common-law,6,5,4,6,4,2,0,29.4
7,No,Not a visible minority,"Single, never married",2,4,4,2,2,0,1,44.1
8,No,Not a visible minority,"Single, never married",2,4,3,6,1,3,0,21.1
8,No,Not a visible minority,Married,4,5,5,6,4,0,1,33.4
8,No,Not a visible minority,Married,3,4,4,5,3,0,1,54.2
6,No,Not a visible minority,Separated,2,4,4,4,4,0,0,43.3
8,No,Not a visible minority,Married,6,3,3,6,4,2,0,34.4
8,No,Not a visible minority,"Single, never married",6,5,3,6,1,2,0,27.4
8,No,Not a visible minority,Living common-law,6,4,4,6,4,0,0,45.3
8,No,Not a visible minority,Married,3,5,5,4,2,0,1,31.7
7,No,Not a visible minority,Separated,3,3,4,5,5,0,1,47
7,No,Not a visible minority,Divorced,1,3,3,3,3,0,1,44.1
9,No,Not a visible minority,Married,5,4,4,6,4,0,1,33.1
5,No,Not a visible minority,"Single, never married",3,3,3,4,4,0,0,48.1
8,No,Visible minority,"Single, never married",7,5,5,3,1,2,1,22.8
10,No,Not a visible minority,"Single, never married",3,3,3,4,1,0,0,20.7
7,No,Not a visible minority,Divorced,2,3,5,5,5,0,0,42
4,Yes,Not a visible minority,Living common-law,3,3,3,4,1,4,1,33.6
8,No,Not a visible minority,Married,3,5,5,6,6,0,0,42.8
7,No,Not a visible minority,Living common-law,5,3,4,6,4,0,1,41.5
8,No,Not a visible minority,"Single, never married",3,5,5,6,1,3,0,25
10,No,Not a visible minority,"Single, never married",7,4,4,2,2,0,1,46.5
9,No,Not a visible minority,Married,3,4,4,6,3,0,0,32.1
10,No,Not a visible minority,Living common-law,3,4,4,5,2,0,0,31.1
8,No,Not a visible minority,Married,7,3,1,6,4,0,0,38.6
6,No,Not a visible minority,"Single, never married",4,1,4,2,2,0,0,42.5
7,No,Not a visible minority,"Single, never married",2,3,3,2,2,0,0,36.4
4,Yes,Not a visible minority,"Single, never married",1,4,5,1,1,2,1,21
5,No,Not a visible minority,"Single, never married",2,1,1,3,1,0,1,30.1
8,No,Not a visible minority,Married,1,3,5,4,1,0,0,48.8
10,No,Not a visible minority,Married,2,5,5,3,2,0,0,49.4
8,No,Not a visible minority,Married,3,5,4,5,2,0,0,41
7,No,Not a visible minority,"Single, never married",2,4,3,4,1,0,1,18.7
8,No,Visible minority,Separated,3,4,4,3,3,0,0,41.2
7,No,Not a visible minority,Living common-law,3,5,1,3,2,0,0,22.4
10,No,Not a visible minority,Married,3,5,3,6,4,0,1,41.2
10,No,Don't know,Married,7,5,5,1,1,0,1,37.8
8,No,Not a visible minority,Divorced,3,3,3,1,1,0,0,40.8
8,No,Not a visible minority,Living common-law,4,4,3,3,1,3,0,25.8
9,No,Not a visible minority,Married,7,5,5,6,5,2,1,39.3
9,Yes,Not a visible minority,Married,6,1,5,6,5,0,1,38.5
7,No,Not a visible minority,"Single, never married",3,3,3,2,2,0,0,28.3
8,No,Not a visible minority,Married,2,4,4,4,3,0,0,48.3
8,No,Not a visible minority,Living common-law,4,3,4,4,2,3,0,31.9
6,No,Not a visible minority,Married,3,4,4,6,3,2,0,27
6,No,Not a visible minority,"Single, never married",7,4,3,5,5,2,1,32.8
8,No,Not a visible minority,Married,7,4,3,5,4,0,1,43.3
9,No,Not a visible minority,Living common-law,6,5,4,4,2,2,1,26
8,No,Not a visible minority,Living common-law,6,4,4,5,4,0,1,34.6
3,No,Visible minority,"Single, never married",6,2,2,6,1,0,1,23.3
7,No,Not a visible minority,Married,5,3,4,6,2,0,1,34.7
9,No,Not a visible minority,"Single, never married",2,5,5,3,1,0,0,23.7
8,No,Not a visible minority,Divorced,6,5,5,3,3,0,0,36.1
10,Yes,Not a visible minority,"Single, never married",1,4,3,1,1,1,1,24.4
10,No,Not a visible minority,Living common-law,6,4,4,4,4,1,0,35.9
8,No,Not a visible minority,"Single, never married",6,5,4,1,1,2,1,30.3
10,No,Not a visible minority,"Single, never married",6,5,5,2,2,0,0,42
8,No,Visible minority,"Single, never married",3,4,4,3,1,2,0,24.3
9,No,Not a visible minority,Married,7,5,5,6,6,0,0,43.9
6,No,Not a visible minority,"Single, never married",2,3,4,3,3,0,0,42.2
10,No,Not a visible minority,Married,2,4,3,6,3,0,1,49.8
7,Yes,Not a visible minority,"Single, never married",6,3,3,1,1,3,1,28.1
8,No,Not a visible minority,Married,6,4,4,2,2,0,0,44.7
7,No,Not a visible minority,"Single, never married",1,4,3,1,1,0,0,44.2
8,No,Not a visible minority,Living common-law,2,5,5,4,2,3,0,31.3
7,No,Not a visible minority,Married,2,4,3,4,2,3,0,32.7
10,No,Not a visible minority,"Single, never married",2,5,5,6,1,2,1,48.3
9,No,Not a visible minority,Married,3,4,3,5,2,0,0,37.9
8,No,Not a visible minority,Living common-law,6,4,4,1,1,0,1,25.9
9,No,Not a visible minority,"Single, never married",3,5,5,2,2,2,0,24.5
8,No,Not a visible minority,Married,7,5,5,6,6,0,1,44.8
10,No,Not a visible minority,Married,3,4,4,6,5,0,1,37.1
7,No,Not a visible minority,Separated,4,3,2,3,3,0,0,34.1
5,No,Not a visible minority,Married,6,5,1,6,3,0,0,47.5
7,No,Not a visible minority,Living common-law,4,3,5,2,1,0,0,45.8
5,No,Not a visible minority,Married,3,4,5,5,4,2,1,31.8
8,No,Not a visible minority,Married,2,3,3,5,4,0,1,38.5
7,No,Not a visible minority,Married,3,3,1,5,1,0,0,33.2
7,No,Not a visible minority,"Single, never married",2,4,3,4,3,0,0,38.8
10,No,Not a visible minority,"Single, never married",3,3,3,5,2,2,0,27.4
9,No,Not a visible minority,"Single, never married",4,5,5,3,3,0,0,45.5
7,No,Not a visible minority,"Single, never married",6,5,5,2,1,2,0,27
8,No,Not a visible minority,"Single, never married",6,4,4,5,5,0,0,42.3
10,No,Not a visible minority,Married,6,5,4,6,3,0,0,41.1
6,No,Not a visible minority,Married,3,5,3,3,2,0,0,41.3
9,No,Not a visible minority,"Single, never married",2,3,4,3,3,2,1,24.5
10,No,Not a visible minority,Married,2,4,4,3,3,2,0,29.2
8,No,Not a visible minority,"Single, never married",3,4,3,3,3,0,0,26.8
10,No,Not a visible minority,Married,2,5,5,5,3,2,1,39.3
8,No,Not a visible minority,"Single, never married",4,5,5,4,4,0,1,35
8,Yes,Not a visible minority,"Single, never married",1,3,1,1,1,2,1,31.8
9,No,Not a visible minority,Living common-law,3,4,4,6,4,3,0,22.9
7,No,Not a visible minority,"Single, never married",4,5,5,2,2,2,1,24.6
3,No,Not a visible minority,"Single, never married",3,1,3,2,2,2,1,37.5
8,No,Not a visible minority,Living common-law,4,5,4,4,2,0,0,33.2
8,No,Not a visible minority,"Single, never married",3,5,4,6,1,2,1,20.6
7,No,Not a visible minority,"Single, never married",1,4,3,2,2,2,0,27.4
8,No,Not a visible minority,"Single, never married",7,4,4,3,3,3,1,28.8
10,No,Not a visible minority,Married,2,4,5,4,1,0,0,43.9
3,No,Not a visible minority,"Single, never married",2,1,1,6,1,3,0,20.3
4,No,Not a visible minority,"Single, never married",2,5,5,1,1,0,0,31.3
9,No,Not a visible minority,"Single, never married",2,5,5,2,2,0,1,36.4
10,No,Not a visible minority,Living common-law,3,5,5,5,3,0,0,38.1
7,No,Not a visible minority,Living common-law,7,3,4,4,2,2,0,26.5
6,No,Not a visible minority,"Single, never married",3,3,3,2,2,2,0,36.4
3,No,Not a visible minority,"Single, never married",3,2,4,2,2,0,0,35.3
9,No,Not a visible minority,Married,6,4,4,6,3,0,0,42.2
8,No,Not a visible minority,"Single, never married",2,3,3,3,3,0,1,48.9
8,No,Not a visible minority,Living common-law,5,4,4,5,3,3,0,26.2
8,No,Not a visible minority,Married,6,5,5,6,5,0,1,33.4
8,Yes,Not a visible minority,"Single, never married",2,4,5,1,1,4,1,33
10,No,Not a visible minority,Living common-law,6,5,5,6,3,2,1,26.9
8,No,Not a visible minority,"Single, never married",7,4,4,4,4,0,1,41.8
10,No,Not a visible minority,Living common-law,1,1,5,2,1,4,0,33.1
6,No,Not a visible minority,"Single, never married",3,5,3,2,2,0,0,30
10,No,Not a visible minority,Divorced,6,3,3,4,4,0,0,42.3
7,No,Not a visible minority,Living common-law,4,3,4,6,4,0,1,41
10,No,Not a visible minority,Living common-law,3,3,3,6,2,0,0,29.8
6,No,Not a visible minority,"Single, never married",1,3,3,5,2,0,1,23
7,Yes,Not a visible minority,Married,6,3,5,5,2,2,1,31.5
6,No,Not a visible minority,"Single, never married",2,3,1,2,1,2,1,22.2
7,No,Not a visible minority,Married,3,3,3,5,4,2,1,31.3
10,No,Not a visible minority,Divorced,6,4,5,6,6,0,1,57.9
9,No,Not a visible minority,Living common-law,3,4,5,6,5,2,1,34.7
9,No,Not a visible minority,Married,3,5,5,5,1,0,0,36.7
10,No,Not a visible minority,"Single, never married",6,4,5,2,2,1,1,24.8
10,No,Visible minority,Living common-law,2,5,5,6,5,0,0,33.5
7,No,Not a visible minority,"Single, never married",2,4,4,3,1,2,1,21.5
10,No,Not a visible minority,"Single, never married",2,5,5,6,1,0,1,19.8
